country,country_code,nutslevel,nuts2,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2006,CSSD,Czech Social Democratic Party,Ceska strana socialne demokraticka,177,190607,943840,622200,620047
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2006,KDU-CSL,Christian Democratic Union / People's Party,Krestanska a demokraticka unie / Ceskoslovenska strana lidova,676,30207,943840,622200,620047
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2006,KSCM,Communist Party of Bohemia and Moravia,Komunisticka strana Cech a Moravy,1728,79964,943840,622200,620047
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2006,ODS,Civic Democratic Party,Obcanska demokraticka strana,466,243012,943840,622200,620047
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2006,OTHER,NA,NA,NA,25983,943840,622200,620047
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2006,SNK ED,SNK European Democrats,SNK Evropsti demokrate,751,13055,943840,622200,620047
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2006,SZ,Green Party,Strana zelenych,1554,37219,943840,622200,620047
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,CSSD,Czech Social Democratic Party,Ceska strana socialne demokraticka,177,129368,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,KDU-CSL,Christian Democratic Union / People's Party,Krestanska a demokraticka unie / Ceskoslovenska strana lidova,676,12430,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,KSCM,Communist Party of Bohemia and Moravia,Komunisticka strana Cech a Moravy,1728,69368,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,ODS,Civic Democratic Party,Obcanska demokraticka strana,466,150465,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,OTHER,NA,NA,NA,24785,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,SPOZ,Party of Civic Rights â Zeman's people / Party of Civic Rights,Strana Prav Obcanu - Zemanovci / Strana Prav Obcanu,1272,23235,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,SUVEREN.,Sovereignty â Jana Bobosikova Bloc,Suverenita - blok Jany Bobosikove,293,27430,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,SZ,Green Party,Strana zelenych,1554,14656,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,TOP 9,Tradition Responsibility Prosperity 09,Tradice Odpovednost Prosperita 09,223,110865,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2010,VV,Public Affairs,Veci verejne,1202,67601,986970,633741,630203
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,ANO 2011,Action of Dissatisfied Citizens,Akce nespokojenych obcanu,2141,125984,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,CSSD,Czech Social Democratic Party,Ceska strana socialne demokraticka,177,115756,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,KDU-CSL,Christian Democratic Union / People's Party,Krestanska a demokraticka unie / Ceskoslovenska strana lidova,676,25473,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,KSCM,Communist Party of Bohemia and Moravia,Komunisticka strana Cech a Moravy,1728,90478,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,ODS,Civic Democratic Party,Obcanska demokraticka strana,466,55594,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,OTHER,NA,NA,NA,18191,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,PIRATI,Czech Pirate Party,Ceska piratska strana,2047,17369,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,SPOZ,Party of Civic Rights â Zeman's people / Party of Civic Rights,Strana Prav Obcanu - Zemanovci / Strana Prav Obcanu,1272,6881,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,SVOBODNI,Party of Free Citizens,Strana svobodnych obcanu,254,16880,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,SZ,Green Party,Strana zelenych,1554,23246,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,TOP 09,Tradition Responsibility Prosperity 09,Tradice Odpovednost Prosperita 09,223,91926,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2013,USVIT,Dawn of Direct Democracy,Usvit prime demokracie,2049,39714,1029440,632375,627492
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,ANO,Action of Dissatisfied Citizens,Akce nespokojenych obcanu,2141,189371,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,CSSD,Czech Social Democratic Party,Ceska strana socialne demokraticka,177,43853,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,KDU-CSL,Christian Democratic Union / People's Party,Krestanska a demokraticka unie / Ceskoslovenska strana lidova,676,19925,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,KSCM,Communist Party of Bohemia and Moravia,Komunisticka strana Cech a Moravy,1728,47695,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,ODS,Civic Democratic Party,Obcanska demokraticka strana,466,85429,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,OTHER,NA,NA,NA,19743,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,PIRATI,Czech Pirate Party,Ceska piratska strana,2047,79815,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,SPD,Freedom and Direct Democracy,Svoboda a prima demokracie,6125,59497,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,STAN,Mayors and Independents -- Your Option,Starostove a Nezavisli - Vase Alternativa,1707,53368,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,SVOBODNI,Party of Free Citizens,Strana svobodnych obcanu,254,10679,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,TOP 09,Tradition Responsibility Prosperity 09,Tradice Odpovednost Prosperita 09,223,41843,1047853,664304,660633
Czechia,CZ,2,CZ02,Střední Čechy,Parliament,2017,ZELENI,NA,NA,NA,9415,1047853,664304,660633
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2002,CSSD,Czech Social Democratic Party,Ceska strana socialne demokraticka,177,166965,952510,552659,550358
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2002,KDU-CSL,Christian Democratic Union / People's Party,Krestanska a demokraticka unie / Ceskoslovenska strana lidova,676,66153,952510,552659,550358
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2002,KSCM,Communist Party of Bohemia and Moravia,Komunisticka strana Cech a Moravy,1728,103991,952510,552659,550358
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2002,ODS,Civic Democratic Party,Obcanska demokraticka strana,466,141787,952510,552659,550358
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2002,OTHER,NA,NA,NA,41690,952510,552659,550358
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2002,SNK,Association of Independents,Sdruzeni nezavislych,884,17692,952510,552659,550358
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2002,SZ,Green Party,Strana zelenych,1554,12080,952510,552659,550358
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2006,CSSD,Czech Social Democratic Party,Ceska strana socialne demokraticka,177,194439,972472,628594,626436
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2006,KDU-CSL,Christian Democratic Union / People's Party,Krestanska a demokraticka unie / Ceskoslovenska strana lidova,676,43968,972472,628594,626436
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2006,KSCM,Communist Party of Bohemia and Moravia,Komunisticka strana Cech a Moravy,1728,85677,972472,628594,626436
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2006,ODS,Civic Democratic Party,Obcanska demokraticka strana,466,229195,972472,628594,626436
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2006,OTHER,NA,NA,NA,23661,972472,628594,626436
Czechia,CZ,2,CZ03,Jihozápad,Parliament,2006,SNK ED,SNK European Democrats,SNK Evropsti demokrate,751,12482,972472,628594,626436
